"","Insp_Number","Pmt_Number","CREATEDATE","ACTUALENDDATE","SO","Tech_Insp","Phy_Insp","PREFIX_INSPTYPE","DSCP_INSPTYPE","NAME_INSPSTATUS","SO_Evl_1","BCSA_Evl_1","Hzd_Svrty_1","Dscp_Hzd","COMMENTS","VERSIONNUMBER","Dscp_ImChkLstCtgy","AddressLine1_Insp","AddressLine2_Insp","AddressLine3_Insp","StreetType_Insp","City_Insp","Region_Insp","Province_Insp","PostalCode_Insp","Site_Lat","Site_Lon","RAP_Score","AppldDate_Pmt","PM_PERMIT_TYPE","PMTCLASS","PMTSTATUS","Pmt_Holder"
"58","AMOP-343631-2015","2045474","4/2/2015","4/1/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","3 - Moderate","Checklist #6- During a periodic inspection the main supporting pipe for a moving passenger seating area was found to have localized wear in the pipe side wall where the pipe rests when the ride is being transported. This wear was measured and when pipe me","(0 Days) Install ""R"" clips or retaining b",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"4/9/1998","AM - Operating","Major Rides","Active","West Coast Amusements Ltd"
"59","AMOP-335518-2015","2045475","3/18/2015","3/12/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Checklist item #2","(14 Days) Apply a number to all PCU's to",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"4/9/1998","AM - Operating","Kiddie Rides","Active","West Coast Amusements Ltd"
"60","AMOP-359981-2015","2045536","5/5/2015","5/6/2015","Rolf Lutje","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","3 - Moderate","Line #3, Tie wraps utilized to retain safety strap for flag pole. Adequate durability of using such an attachment is suspect. Flag pole was of significant weight and located at a height  so as to pose injury risk to persons gathered at the base of the rid","(30 days) Movable handrail on rolling pla",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"5/13/1998","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"61","AMOP-374917-2015","2046012","6/1/2015","6/1/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Train repairs are immediately required.","(7 days) Location: On train, front locomo",1,"Non-Compliances for Amusement Devices Technology","1300","WOOLRIDGE",NA,"Street","Coquitlam","Lower Mainland North","BC","V3K6Y6",49,-12,NA,"4/26/1999","AM - Operating","Kiddie Rides","Active","Fun4kidz Vending Ltd DBA Crash Crawly's"
"62","AMOP-435170-2015","2046127","9/2/2015","9/3/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Failed","","","4 - Major","During a Periodic Inspection of the Cliff Hanger amusement ride it was discovered that the rides main power disconnecting switch was not operable by use of the lock- out handle even though it appeared to be from the exterior of the rides power panel. This","(0 Days) or prior to operation for public",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"4/28/1999","AM - Operating","Major Rides","Active","West Coast Amusements Ltd"
"63","AMOP-439595-2015","2046127","9/11/2015","9/5/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Passed","","","0 - Compliant","","(0 Days) or prior to operation for public",2,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"4/28/1999","AM - Operating","Major Rides","Active","West Coast Amusements Ltd"
"64","AMOP-368940-2015","2046136","5/25/2015","5/25/2015","Don Ulansky","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","","(30 days) Secure lighting wiring on secon",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"5/17/1999","AM - Operating","Kiddie Rides","Active","West Coast Amusements Ltd"
"65","AMOP-326119-2015","2046363","2/27/2015","2/26/2015","Cam Surine","AM","Y","AMOP","AM Operating: Operational Assessment","Conditional Passed","","","2 - Minor","Checklist #3","(1 Day) Have maintenance staff do schedul",1,"Non-Compliances for Amusement Devices Technology","16529","FRASER",NA,"Highway","Surrey","Lower Mainland South","BC","V3S2X4",49,-12,NA,"9/8/1999","AM - Operating","Waterslide","Active","City Of Surrey - Outdoor Pools"
"66","AMOP-336992-2015","2046680","3/20/2015","3/20/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Checklist item #2","(1 Day) Install missing cotter pins in up",1,"Non-Compliances for Amusement Devices Technology","7120","205",NA,"Street","Langley","Lower Mainland South","BC","V2Y1T1",49,-12,NA,"3/31/2000","AM - Operating","Kiddie Rides","Active","R F Hauser Shows Ltd, Robert / Wendy Hauser"
"67","AMOP-359255-2015","2046710","5/4/2015","5/4/2015","Rolf Lutje","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Line #3. Because of the seat restraint limit switch adjustment it was possible to set the restraint at a position in which the control display indicated the restrain was closed but it was not possible to close the crouch strap buckle (short by approximate","(30 days) Catch piston pneumatic regulato",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"5/16/2000","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"68","AMOP-354181-2015","2046713","4/23/2015","4/23/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Checklist item 1","(14 Days) Remove organics and foreign mat",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"5/16/2000","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"69","AMOP-361377-2015","2046810","5/7/2015","5/6/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Checklist item 6","(1 Day) Install missing diaper pins in al",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"6/26/2000","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"70","AMOP-463245-2015","2046810","10/20/2015","10/19/2015","Cam Surine","AM","Y","AMOP","AM Operating: Operational Assessment","Conditional Passed","","","1 - Insignificant","Checklist 1","(14 Days) An engineer licensed in British",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"6/26/2000","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"71","AMOP-350021-2015","2046870","4/16/2015","4/16/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","3 - Moderate","All #100 checklist items (STRUCTURAL CHECKS - Assembly Pins, Bolts, & Nuts) indicate that the program of maintenance, testing, inspection and/or training is not adequate to ensure device is setup as per manufacturer's and Z267-00 requirements (ie. many mi","(1 days) Deck bracing missing R keys at m",1,"Non-Compliances for Amusement Devices Technology","6014","VEDDER",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R5P5",49,-12,NA,"9/20/2000","AM - Operating","Major Rides","Active","R F Hauser Shows Ltd, Robert / Wendy Hauser"
"72","AMOP-366364-2015","2047090","5/19/2015","5/2/2015","Don Ulansky","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","","(10 days) Splash down lane water level re",1,"Non-Compliances for Amusement Devices Technology","24","17TH",NA,"Avenue","Cranbrook","Interior","BC","",NA,NA,NA,"12/20/2000","AM - Operating","Waterslide","Active","City Of Cranbrook"
"73","AMOP-335386-2015","2047164","3/18/2015","3/12/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Checklist Item #1","(14 Days) Several connection points for s",1,"Non-Compliances for Amusement Devices Technology","6014","VEDDER",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R5P5",49,-12,NA,"2/12/2001","AM - Operating","Major Rides","Active","R F Hauser Shows Ltd, Robert / Wendy Hauser"
"74","AMOP-354702-2015","2047259","4/24/2015","4/24/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","See item 3.","(7 days) Repair bottom of door to operato",1,"Non-Compliances for Amusement Devices Technology","6982","206th",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"3/16/2001","AM - Operating","Major Rides","Active","West Coast Amusements Ltd"
"75","AMOP-378207-2015","2047389","6/3/2015","6/11/2015","David Looney","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","2_Physical Inspection","","2 - Minor","","(1 day) Ensure convex mirrors are install",1,"Non-Compliances for Amusement Devices Technology","4545","BLACKCOMB",NA,"Way","Whistler","Lower Mainland North","BC","V0N1V4",50,-12,NA,"6/22/2001","AM - Operating","Major Rides","Active","Blackcomb Skiing Enterprises Limited Partnership"
"76","AMOP-335609-2015","2047664","3/18/2015","3/12/2015","Rolf Lutje","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","3 - Moderate","Line #1, Shunt trip not functional. Maintenance staff correcting this non-compliance have indicated it was due to a miswiring of the shunt device. This would provide evidence that unqualified persons are conducting work on this device and the lack of over","(1 days) or prior to public operation. Sh",1,"Non-Compliances for Amusement Devices Technology","6014","VEDDAR",NA,"Road","Chilliwack","Lower Mainland South","BC","",49.1114779,-121.9558009,NA,"1/15/2002","AM - Operating","Kiddie Rides","Active","R F Hauser Shows Ltd, Robert / Wendy Hauser"
"77","AMOP-318829-2015","2047700","2/13/2015","2/5/2015","Don Ulansky","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","3 - Moderate","","(10 days) A sign requires to be posted at",1,"Non-Compliances for Amusement Devices Technology","100","RIVERSIDE",NA,"Way","Fernie","Interior","BC","V0B1M1",NA,NA,NA,"1/2/2002","AM - Operating","Waterslide","Expired","Stanford Hotels And Resorts Inc."
"78","AMOP-350026-2015","2047796","4/16/2015","5/1/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Checklist 3","(0 Days) Install missing R-clips in ride",1,"Non-Compliances for Amusement Devices Technology","6014","VEDDER",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R5P5",49,-12,NA,"9/23/2003","AM - Operating","Kiddie Rides","Active","R F Hauser Shows Ltd, Robert / Wendy Hauser"
"79","AMOP-343707-2015","2047805","4/2/2015","4/1/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Checklist 4","(0 Days) Tighten locking nuts on all ride",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"7/10/2002","AM - Operating","Major Rides","Active","West Coast Amusements Ltd"
"80","AMOP-354145-2015","2047806","4/23/2015","4/22/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","See item 3, repair fiberglass.","(7 days) Ensure all pairs of tensioning",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"7/9/2002","AM - Operating","Kiddie Rides","Cancelled","West Coast Amusements Ltd"
"81","AMOP-364460-2015","2048077","5/13/2015","5/13/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Repair air leaks.","(7 days) Entry pad leaking air where surf",1,"Non-Compliances for Amusement Devices Technology","8473","124TH",NA,"Street","Surrey","Lower Mainland South","BC","V3W9G4",49,-12,NA,"9/5/2002","AM - Operating","Inflatable Devices","Active","Partyworks Interactive"
"82","AMOP-343716-2015","2048336","4/2/2015","4/1/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Checklist 3","(0 Day) Sweep spreader brackets installed",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"3/14/2003","AM - Operating","Kiddie Rides","Active","West Coast Amusements Ltd"
"83","AMOP-340817-2015","2048342","3/27/2015","3/26/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Checklist item #3","(7 days) Seat # 9 safety bar will not rai",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V3A4P7",49,-12,NA,"3/4/2003","AM - Operating","Major Rides","Active","R F Hauser Shows Ltd, Robert / Wendy Hauser"
"84","AMOP-365055-2015","2048343","5/14/2015","5/14/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Install set screw on shoulder restraint.","""(14 days) Ride has 2 data plates with di",1,"Non-Compliances for Amusement Devices Technology","6982","206TH",NA,"Street","Langley","Lower Mainland South","BC","V2Y1R2",49,-12,NA,"3/11/2003","AM - Operating","Major Rides","Active","West Coast Amusements Ltd"
"85","AMOP-349223-2015","2050474","4/15/2015","4/8/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Checklist Item #1","(1 Day) Adjust all sweep PCU swing dampen",1,"Non-Compliances for Amusement Devices Technology","10956","SCARBOROUGH",NA,"Drive","Delta","Lower Mainland South","BC","V4C7W9",49,-12,NA,"12/1/1985","AM - Operating","Kiddie Rides","Expired","Louis Medeiros"
"86","AMOP-373303-2015","2050549","5/28/2015","5/25/2015","Rolf Lutje","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Checklist #2","(10 Days) 4 x 4 steel support post on the",1,"Non-Compliances for Amusement Devices Technology","4799","HWY 17",NA,"","Tsawwassen","Lower Mainland North","BC","",NA,NA,NA,"6/1/1966","AM - Operating","Waterslide","Expired","Splashdown Waterparks Inc"
"87","AMOP-359846-2015","2052356","5/5/2015","5/5/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","See item 2, Que rail fence to be refastened.","(7 days) Weld cracks were found on the ru",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"6/1/1985","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"88","AMOP-389819-2015","2052356","6/26/2015","6/19/2015","Cam Surine","AM","Y","AMOP","AM Operating: Incident  Assessment","Conditional Passed","","","0 - Compliant","Incident Assessment.","(7 Days) Update emergency evacuation proc",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"6/1/1985","AM - Operating","Major Rides","Active","Pacific National Exhibition"
"89","AMOP-373314-2015","2052508","5/28/2015","5/27/2015","Wayne Callender","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","1 - Insignificant","Line #1, Identified rough sections in flume surface. Risk of causing minor injury to riders if not repaired prior to public operations, however maintenance was being conducted to the slide flumes at the time of inspection. Slide was not open to public.","(10 Days) Inspect the entire flume surfac",1,"Non-Compliances for Amusement Devices Technology","4799","HWY 17",NA,"","Tsawwassen","Lower Mainland North","BC","",NA,NA,NA,"3/1/1984","AM - Operating","Waterslide","Expired","Splashdown Waterparks Inc"
"90","AMOP-373351-2015","2052519","5/28/2015","5/27/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Line #2, No instructional/Warning signage for riders at slide entrance. Contractor was unaware that signage was missing.","(10 Days) Inspect the entire flume surfac",1,"Non-Compliances for Amusement Devices Technology","4799","HWY 17",NA,"","Tsawwassen","Lower Mainland North","BC","",NA,NA,NA,"7/1/1974","AM - Operating","Waterslide","Expired","Splashdown Waterparks Inc"
"91","AMOP-360038-2015","2053153","5/5/2015","5/4/2015","Cam Surine","AM","Y","AMOP","AM Operating: Periodic Assessment","Conditional Passed","","","2 - Minor","Checklist item #3","(7 Days) Re-seat any loose and install an",1,"Non-Compliances for Amusement Devices Technology","2901","HASTINGS",NA,"Street","Vancouver","Lower Mainland North","BC","",49,-12,NA,"12/1/1958","AM - Operating","Major Rides","Active","Pacific National Exhibition"
